Row,Name,Count,crank1,crankx
5691,CAYDEE ,3,Ê:Ê ,Ê:Ê
5691,CAYDENCE ,3,+51Ê ,Ê:Ê
5691,CAYLEIGH ,3,Ê:Ê ,-1093Ê
5691,CECYLIA ,3,+51Ê ,Ê:Ê
5691,CEMILE ,3,Ê:Ê ,Ê:Ê
5691,CEREN ,3,-2804Ê ,-3739Ê
5691,CERINE ,3,Ê:Ê ,Ê:Ê
5691,CEYLIN ,3,-2531Ê ,Ê:Ê
5691,CHAM ,3,Ê:Ê ,Ê:Ê
5691,CHANAI ,3,Ê:Ê ,Ê:Ê
5691,CHANNEL ,3,Ê:Ê ,-3413Ê
5691,CHARISSA ,3,+51Ê ,-1093Ê
5691,CHARITY ,3,-1641Ê ,-2889Ê
5691,CHARLEY-RAE ,3,Ê:Ê ,Ê:Ê
5691,CHARLIE-ANNE ,3,Ê:Ê ,-1093Ê
5691,CHARLIE-MAE ,3,Ê:Ê ,-1966Ê
5691,CHARLIE-ROSE ,3,-1641Ê ,Ê:Ê
5691,CHARLIEE ,3,+51Ê ,Ê:Ê
5691,CHARLOTTA ,3,Ê:Ê ,Ê:Ê
5691,CHARVI ,3,-2155Ê ,Ê:Ê
5691,CHASE ,3,Ê:Ê ,-3413Ê
5691,CHAYCE ,3,Ê:Ê ,Ê:Ê
5691,CHELSEA-LEIGH ,3,+51Ê ,-3579Ê
5691,CHEN ,3,-1641Ê ,Ê:Ê
5691,CHERISE ,3,-952Ê ,-4728Ê
5691,CHIDINMA ,3,+51Ê ,Ê:Ê
5691,CHIDUMEBI ,3,Ê:Ê ,Ê:Ê
5691,CHIKA ,3,-952Ê ,-2494Ê
5691,CHIKAIMA ,3,Ê:Ê ,Ê:Ê
5691,CHINENYE ,3,+51Ê ,-1966Ê
5691,CHIZITARA ,3,Ê:Ê ,Ê:Ê
5691,CHIZITERE ,3,Ê:Ê ,Ê:Ê
5691,CHLOE-LEIGH ,3,Ê:Ê ,-1966Ê
5691,CHLOE-LOUISE ,3,-3378Ê ,-2889Ê
5691,CHLOE-MARIE ,3,+51Ê ,-3161Ê
5691,CHOLE ,3,-952Ê ,Ê:Ê
5691,CICILY ,3,Ê:Ê ,Ê:Ê
5691,CIELO ,3,Ê:Ê ,Ê:Ê
5691,CIENA ,3,Ê:Ê ,Ê:Ê
5691,CLOE ,3,-3042Ê ,-4648Ê
5691,COBIE ,3,Ê:Ê ,Ê:Ê
5691,COLLEEN ,3,Ê:Ê ,-3855Ê
5691,COLLETTE ,3,+51Ê ,-3161Ê
5691,CONNIE-ROSE ,3,+51Ê ,Ê:Ê
5691,CONSTANCA ,3,Ê:Ê ,Ê:Ê
5691,CSENGE ,3,+51Ê ,Ê:Ê
5691,CYDNEE ,3,Ê:Ê ,Ê:Ê
5691,DAANYA ,3,+51Ê ,Ê:Ê
5691,DAISIE-MAI ,3,+51Ê ,Ê:Ê
5691,DAISIE-RAE ,3,Ê:Ê ,Ê:Ê
5691,DAISY-GRACE ,3,-2804Ê ,Ê:Ê
5691,DAISY-JAYNE ,3,Ê:Ê ,Ê:Ê
5691,DAKOTA-ROSE ,3,Ê:Ê ,Ê:Ê
5691,DAKOTAH ,3,Ê:Ê ,Ê:Ê
5691,DALILA ,3,+51Ê ,Ê:Ê
5691,DALIYA ,3,Ê:Ê ,Ê:Ê
5691,DAMLA ,3,-952Ê ,-2494Ê
5691,DANAYA ,3,Ê:Ê ,Ê:Ê
5691,DANETTE ,3,Ê:Ê ,Ê:Ê
5691,DANISHA ,3,+51Ê ,-2494Ê
5691,DANNA ,3,Ê:Ê ,Ê:Ê
5691,DARASIMI ,3,Ê:Ê ,Ê:Ê
5691,DARCEY-MAY ,3,+51Ê ,Ê:Ê
5691,DARCI-RAE ,3,Ê:Ê ,Ê:Ê
5691,DARCIE-JANE ,3,Ê:Ê ,Ê:Ê
5691,DARCIE-MARIE ,3,Ê:Ê ,Ê:Ê
5691,DARIANA ,3,Ê:Ê ,Ê:Ê
5691,DARINKA ,3,Ê:Ê ,Ê:Ê
5691,DARLA-RAE ,3,Ê:Ê ,Ê:Ê
5691,DARLENE ,3,Ê:Ê ,Ê:Ê
5691,DEANA ,3,-952Ê ,-1966Ê
5691,DEARBHLA ,3,Ê:Ê ,-1093Ê
5691,DEEBA ,3,Ê:Ê ,Ê:Ê
5691,DEEPIKA ,3,-2804Ê ,Ê:Ê
5691,DEETYA ,3,-952Ê ,Ê:Ê
5691,DEJA ,3,-2155Ê ,-3413Ê
5691,DELANA ,3,Ê:Ê ,Ê:Ê
5691,DELANEY ,3,-1641Ê ,-2889Ê
5691,DELISHA ,3,Ê:Ê ,Ê:Ê
5691,DELYLAH ,3,Ê:Ê ,Ê:Ê
5691,DEMPSEY ,3,-2155Ê ,Ê:Ê
5691,DENA ,3,+51Ê ,-3413Ê
5691,DENISHA ,3,+51Ê ,Ê:Ê
5691,DENNIE ,3,+51Ê ,Ê:Ê
5691,DERRY ,3,+51Ê ,-1093Ê
5691,DESTINY-MARIE ,3,Ê:Ê ,Ê:Ê
5691,DESTINY-RAE ,3,Ê:Ê ,Ê:Ê
5691,DESTINY-ROSE ,3,+51Ê ,Ê:Ê
5691,DEVANSHI ,3,-2155Ê ,Ê:Ê
5691,DEVIKA ,3,-2531Ê ,-1966Ê
5691,DEXIE ,3,Ê:Ê ,Ê:Ê
5691,DEYANA ,3,Ê:Ê ,Ê:Ê
5691,DHARA ,3,+51Ê ,Ê:Ê
5691,DHARSHINI ,3,Ê:Ê ,Ê:Ê
5691,DHAYA ,3,Ê:Ê ,-1093Ê
5691,DHRUTI ,3,Ê:Ê ,-2494Ê
5691,DHYANA ,3,-2531Ê ,Ê:Ê
5691,DIALA ,3,Ê:Ê ,Ê:Ê
5691,DIANNA ,3,Ê:Ê ,-1093Ê
5691,DILAY ,3,Ê:Ê ,Ê:Ê
5691,DILREET ,3,Ê:Ê ,Ê:Ê
5691,DINUKI ,3,Ê:Ê ,Ê:Ê
5691,DIONE ,3,Ê:Ê ,-3161Ê
5691,DIXIE-MAE ,3,Ê:Ê ,Ê:Ê
5691,DOLCEY ,3,+51Ê ,Ê:Ê
5691,DOLLY-MAI ,3,Ê:Ê ,Ê:Ê
5691,DOLLY-MARIE ,3,+51Ê ,Ê:Ê
5691,DOLLY-RAE ,3,+51Ê ,Ê:Ê
5691,DOMINO ,3,Ê:Ê ,Ê:Ê
5691,DOREEN ,3,Ê:Ê ,Ê:Ê
5691,DORKA ,3,Ê:Ê ,Ê:Ê
5691,DOTTIE-MAE ,3,Ê:Ê ,Ê:Ê
5691,DRASHTI ,3,Ê:Ê ,Ê:Ê
5691,DRINA ,3,Ê:Ê ,Ê:Ê
5691,DRISHTI ,3,+51Ê ,Ê:Ê
5691,DURGA ,3,+51Ê ,Ê:Ê
5691,DURU ,3,-1641Ê ,Ê:Ê
5691,EBONEE ,3,Ê:Ê ,Ê:Ê
5691,EBONY-GRACE ,3,+51Ê ,Ê:Ê
5691,EBRU ,3,Ê:Ê ,-1966Ê
5691,EBUNOLUWA ,3,+51Ê ,-2889Ê
5691,ECE ,3,-952Ê ,-3739Ê
5691,ECEM ,3,+51Ê ,-3161Ê
5691,EDEL ,3,Ê:Ê ,Ê:Ê
5691,EDEN-LILY ,3,Ê:Ê ,Ê:Ê
5691,EDUARDA ,3,Ê:Ê ,Ê:Ê
5691,EFFIA ,3,Ê:Ê ,Ê:Ê
5691,EFIA ,3,Ê:Ê ,-1093Ê
5691,EFTELYA ,3,Ê:Ê ,Ê:Ê
5691,EIMAN ,3,-952Ê ,-1966Ê
5691,EIRE ,3,Ê:Ê ,Ê:Ê
5691,EIRENE ,3,Ê:Ê ,Ê:Ê
5691,EIRWEN ,3,-1641Ê ,-1093Ê
5691,EIRY ,3,-1641Ê ,Ê:Ê
5691,EIRYS ,3,Ê:Ê ,Ê:Ê
5691,EKAMJOT ,3,-1641Ê ,Ê:Ê
5691,ELAIN ,3,+51Ê ,-2889Ê
5691,ELANAH ,3,Ê:Ê ,Ê:Ê
5691,ELANI ,3,Ê:Ê ,-1093Ê
5691,ELARNA ,3,Ê:Ê ,Ê:Ê
5691,ELAYAH ,3,+51Ê ,Ê:Ê
5691,ELEENA ,3,-1641Ê ,-1093Ê
5691,ELEFTHERIA ,3,Ê:Ê ,Ê:Ê
5691,ELENA-ROSE ,3,Ê:Ê ,Ê:Ê
5691,ELENOR ,3,Ê:Ê ,-3161Ê
5691,ELENYA ,3,Ê:Ê ,Ê:Ê
5691,ELEONOR ,3,Ê:Ê ,-2494Ê
5691,ELEXIS ,3,-2531Ê ,Ê:Ê
5691,ELEYNA ,3,Ê:Ê ,Ê:Ê
5691,ELFIN ,3,Ê:Ê ,Ê:Ê
5691,ELIANE ,3,-1641Ê ,Ê:Ê
5691,ELIE ,3,Ê:Ê ,-3413Ê
5691,ELIKA ,3,-952Ê ,Ê:Ê
5691,ELIOT ,3,Ê:Ê ,Ê:Ê
5691,ELIRA ,3,+51Ê ,Ê:Ê
5691,ELISABET ,3,Ê:Ê ,Ê:Ê
5691,ELIZA-MAI ,3,Ê:Ê ,Ê:Ê
5691,ELLA- ,3,+51Ê ,-3413Ê
5691,ELLA-FAITH ,3,Ê:Ê ,Ê:Ê
5691,ELLAMAE ,3,-952Ê ,-3161Ê
5691,ELLAROSE ,3,-3378Ê ,Ê:Ê
5691,ELLI-MAI ,3,-952Ê ,Ê:Ê
5691,ELLIAH ,3,Ê:Ê ,Ê:Ê
5691,ELLICE ,3,-952Ê ,-4232Ê
5691,ELLIE-ANN ,3,-952Ê ,-1966Ê
5691,ELLIE-JANE ,3,-2155Ê ,-3413Ê
5691,ELLIE-JAYNE ,3,+51Ê ,Ê:Ê
5691,ELLINA ,3,Ê:Ê ,-1966Ê
5691,ELLSA ,3,Ê:Ê ,Ê:Ê
5691,ELOHOR ,3,Ê:Ê ,Ê:Ê
5691,ELOISE-MAE ,3,Ê:Ê ,Ê:Ê
5691,ELSA-GRACE ,3,Ê:Ê ,Ê:Ê
5691,ELSA-MAI ,3,Ê:Ê ,Ê:Ê
5691,ELSA-MAY ,3,Ê:Ê ,Ê:Ê
5691,ELSIE-ANNE ,3,Ê:Ê ,Ê:Ê
5691,ELSIE-JEAN ,3,Ê:Ê ,Ê:Ê
5691,ELVIN ,3,Ê:Ê ,Ê:Ê
5691,ELVIRA ,3,Ê:Ê ,-1966Ê
5691,ELVY ,3,Ê:Ê ,Ê:Ê
5691,ELYSIE ,3,Ê:Ê ,Ê:Ê
5691,EMANI ,3,Ê:Ê ,Ê:Ê
5691,EMBER-ROSE ,3,Ê:Ê ,Ê:Ê
5691,EMELIA-GRACE ,3,Ê:Ê ,Ê:Ê
5691,EMELINE ,3,-1641Ê ,-3161Ê
5691,EMILIA-RAE ,3,Ê:Ê ,Ê:Ê
5691,EMILIYA ,3,+51Ê ,Ê:Ê
5691,EMILLIA ,3,-3042Ê ,-3976Ê
5691,EMILY-KATE ,3,Ê:Ê ,-1966Ê
5691,EMILY-RAE ,3,Ê:Ê ,Ê:Ê
5691,EMIRA ,3,Ê:Ê ,Ê:Ê
5691,EMMA-LEIGH ,3,+51Ê ,-3579Ê
5691,EMMI-LOUISE ,3,Ê:Ê ,Ê:Ê
5691,EMMIE-LEIGH ,3,Ê:Ê ,Ê:Ê
5691,EMMIE-LOU ,3,+51Ê ,Ê:Ê
5691,EMYLIA ,3,Ê:Ê ,Ê:Ê
5691,ENARA ,3,Ê:Ê ,Ê:Ê
5691,ENDIJA ,3,Ê:Ê ,Ê:Ê
5691,ENEA ,3,Ê:Ê ,Ê:Ê
5691,ENNA ,3,-1641Ê ,Ê:Ê
5691,ENNIS ,3,-952Ê ,Ê:Ê
5691,ERICA-ROSE ,3,Ê:Ê ,Ê:Ê
5691,ERIN-MAE ,3,-952Ê ,Ê:Ê
5691,ERIOLUWA ,3,Ê:Ê ,Ê:Ê
5691,ERRIS ,3,Ê:Ê ,Ê:Ê
5691,ERVA ,3,-1641Ê ,Ê:Ê
5691,ERZA ,3,Ê:Ê ,Ê:Ê
5691,ESELD ,3,Ê:Ê ,Ê:Ê
5691,ESHANA ,3,-2531Ê ,-1966Ê
5691,ESI ,3,Ê:Ê ,Ê:Ê
5691,ESMAE-GRACE ,3,Ê:Ê ,Ê:Ê
5691,ESMEE-ROSE ,3,-2531Ê ,Ê:Ê
5691,ESMI ,3,+51Ê ,Ê:Ê
5691,ESOHE ,3,Ê:Ê ,Ê:Ê
5691,ESTEE ,3,-952Ê ,-1093Ê
5691,ESZTER ,3,Ê:Ê ,Ê:Ê
5691,ETHNE ,3,Ê:Ê ,Ê:Ê
5691,ETIENNE ,3,+51Ê ,-2494Ê
5691,EUGENIA ,3,-2804Ê ,-1966Ê
5691,EUPHEMIA ,3,-2155Ê ,-1093Ê
5691,EVA-MARIA ,3,Ê:Ê ,Ê:Ê
5691,EVELIEN ,3,Ê:Ê ,Ê:Ê
5691,EVELYNN-ROSE ,3,Ê:Ê ,Ê:Ê
5691,EVERLYNN ,3,Ê:Ê ,Ê:Ê
5691,EVETTE ,3,Ê:Ê ,Ê:Ê
5691,EVEY ,3,-952Ê ,Ê:Ê
5691,EVIE- ,3,+51Ê ,Ê:Ê
5691,EVIE-MARIA ,3,Ê:Ê ,Ê:Ê
5691,EWAOLUWA ,3,Ê:Ê ,Ê:Ê
5691,EXCEL ,3,Ê:Ê ,Ê:Ê
5691,EYRA ,3,Ê:Ê ,Ê:Ê
5691,EYRAH ,3,Ê:Ê ,Ê:Ê
5691,EYVA ,3,Ê:Ê ,Ê:Ê
5691,EZMAE-ROSE ,3,Ê:Ê ,Ê:Ê
5691,EZMEE ,3,-1641Ê ,-1093Ê
5691,EZMIRA ,3,Ê:Ê ,Ê:Ê
5691,FABIOLA ,3,Ê:Ê ,Ê:Ê
5691,FADIA ,3,Ê:Ê ,Ê:Ê
5691,FAHEEMAH ,3,Ê:Ê ,-2889Ê
5691,FAHIMA ,3,-3042Ê ,-4706Ê
5691,FARHA ,3,+51Ê ,Ê:Ê
5691,FARWA ,3,-952Ê ,Ê:Ê
5691,FATEHA ,3,+51Ê ,-3413Ê
5691,FATHEMA ,3,+51Ê ,-2494Ê
5691,FATHIMAH ,3,+51Ê ,Ê:Ê
5691,FATIMAHZAHRA ,3,Ê:Ê ,Ê:Ê
5691,FATUMATA ,3,-952Ê ,Ê:Ê
5691,FAUSTYNA ,3,Ê:Ê ,Ê:Ê
5691,FAWZIA ,3,Ê:Ê ,-2889Ê
5691,FAYZA ,3,Ê:Ê ,Ê:Ê
5691,FEDERICA ,3,Ê:Ê ,-2889Ê
5691,FELICE ,3,Ê:Ê ,Ê:Ê
5691,FELICJA ,3,Ê:Ê ,Ê:Ê
5691,FENNA ,3,+51Ê ,Ê:Ê
5691,FEYZA ,3,-1641Ê ,Ê:Ê
5691,FIADH ,3,+51Ê ,Ê:Ê
5691,FIANNA ,3,Ê:Ê ,Ê:Ê
5691,FINOLA ,3,+51Ê ,-1966Ê
5691,FIZZAH ,3,+51Ê ,-3855Ê
5691,FLORENTINE ,3,+51Ê ,Ê:Ê
5691,FLORIANA ,3,Ê:Ê ,-1093Ê
5691,FOLASADE ,3,-952Ê ,-1093Ê
5691,FRANCHESKA ,3,-1641Ê ,-1093Ê
5691,FRANKA ,3,-952Ê ,Ê:Ê
5691,FRANKIE-JO ,3,Ê:Ê ,Ê:Ê
5691,FRANKIE-MAY ,3,+51Ê ,Ê:Ê
5691,FRANKIE-RAE ,3,-1641Ê ,Ê:Ê
5691,FRAYER ,3,-2804Ê ,Ê:Ê
5691,FRAZEY ,3,Ê:Ê ,Ê:Ê
5691,FRESHTA ,3,-952Ê ,Ê:Ê
5691,FREYA-LEIGH ,3,Ê:Ê ,Ê:Ê
5691,FREYA-LOUISE ,3,-2155Ê ,Ê:Ê
5691,FRISHTA ,3,Ê:Ê ,Ê:Ê
5691,GABRIELLA-ROSE ,3,Ê:Ê ,Ê:Ê
5691,GAURI ,3,+51Ê ,Ê:Ê
5691,GBEMISOLA ,3,Ê:Ê ,Ê:Ê
5691,GEET ,3,Ê:Ê ,Ê:Ê
5691,GEORGIE-LEIGH ,3,+51Ê ,Ê:Ê
5691,GEORGIE-RAE ,3,Ê:Ê ,Ê:Ê
5691,GEORGIE-ROSE ,3,Ê:Ê ,Ê:Ê
5691,GERGANA ,3,Ê:Ê ,Ê:Ê
5691,GIADA ,3,Ê:Ê ,-1966Ê
5691,GILLIAN ,3,-2155Ê ,-4074Ê
5691,GOLDA ,3,Ê:Ê ,-1966Ê
5691,GRACE-MAY ,3,Ê:Ê ,Ê:Ê
5691,GRACE-ROSE ,3,Ê:Ê ,Ê:Ê
5691,GRACI ,3,Ê:Ê ,Ê:Ê
5691,GRACIA ,3,Ê:Ê ,-3161Ê
5691,GRACIE-BELLE ,3,Ê:Ê ,Ê:Ê
5691,GULAY ,3,Ê:Ê ,Ê:Ê
5691,GURJOT ,3,-952Ê ,-1093Ê
5691,GURNEET ,3,-2155Ê ,-1093Ê
5691,GURSIMAR ,3,Ê:Ê ,Ê:Ê
5691,GWENEVERE ,3,Ê:Ê ,Ê:Ê
5691,GWENI ,3,Ê:Ê ,Ê:Ê
5691,GWYNETH ,3,-3378Ê ,-2494Ê
5691,GYPSY-MAY ,3,Ê:Ê ,Ê:Ê
5691,HAAJARAH ,3,Ê:Ê ,-2494Ê
5691,HAAJIRAH ,3,Ê:Ê ,-2494Ê
5691,HAAJRAH ,3,+51Ê ,-1093Ê
5691,HADARA ,3,Ê:Ê ,Ê:Ê
5691,HADASA ,3,Ê:Ê ,Ê:Ê
5691,HADJA ,3,+51Ê ,Ê:Ê
5691,HAFZA ,3,-1641Ê ,-1093Ê
5691,HAIZEA ,3,Ê:Ê ,Ê:Ê
5691,HAJER ,3,Ê:Ê ,-1966Ê
5691,HAJR ,3,Ê:Ê ,Ê:Ê
5691,HALEY ,3,+51Ê ,-3413Ê
5691,HALI ,3,+51Ê ,-2889Ê
5691,HALLE-ROSE ,3,-1641Ê ,Ê:Ê
5691,HALLIE-GRACE ,3,Ê:Ê ,Ê:Ê
5691,HALLIE-MARIE ,3,Ê:Ê ,Ê:Ê
5691,HANAIYA ,3,Ê:Ê ,Ê:Ê
5691,HANGA ,3,Ê:Ê ,Ê:Ê
5691,HANIFE ,3,Ê:Ê ,-1093Ê
5691,HANIKA ,3,Ê:Ê ,Ê:Ê
5691,HANIYYAH ,3,Ê:Ê ,Ê:Ê
5691,HANNE ,3,Ê:Ê ,Ê:Ê
5691,HARAM ,3,+51Ê ,Ê:Ê
5691,HARITA ,3,Ê:Ê ,Ê:Ê
5691,HARLEIGH-MAI ,3,Ê:Ê ,Ê:Ê
5691,HARMANI ,3,-952Ê ,-1093Ê
5691,HARMANNAT ,3,Ê:Ê ,Ê:Ê
5691,HARMONY-GRACE ,3,+51Ê ,Ê:Ê
5691,HARNOOP ,3,Ê:Ê ,Ê:Ê
5691,HARPER-LEE ,3,Ê:Ê ,Ê:Ê
5691,HARPER-LILLY ,3,Ê:Ê ,Ê:Ê
5691,HARPER-MAY ,3,Ê:Ê ,Ê:Ê
5691,HARSHARAN ,3,Ê:Ê ,Ê:Ê
5691,HAVANNAH ,3,Ê:Ê ,Ê:Ê
5691,HAVVA ,3,Ê:Ê ,Ê:Ê
5691,HAWRA ,3,-1641Ê ,-1966Ê
5691,HAWWAA ,3,Ê:Ê ,-2889Ê
5691,HAYAH ,3,-2531Ê ,Ê:Ê
5691,HAYAL ,3,Ê:Ê ,Ê:Ê
5691,HEIDI-LEIGH ,3,Ê:Ê ,Ê:Ê
5691,HEIDI-RAE ,3,Ê:Ê ,Ê:Ê
5691,HEJAN ,3,Ê:Ê ,Ê:Ê
5691,HELAINA ,3,-1641Ê ,-3413Ê
5691,HELENE ,3,Ê:Ê ,-2889Ê
5691,HELIA ,3,Ê:Ê ,-1093Ê
5691,HELOISE ,3,-3231Ê ,-2889Ê
5691,HENLEY ,3,Ê:Ê ,Ê:Ê
5691,HENNIE ,3,Ê:Ê ,-1093Ê
5691,HENRIETTE ,3,Ê:Ê ,Ê:Ê
5691,HEULWEN ,3,Ê:Ê ,Ê:Ê
5691,HEYABEL ,3,Ê:Ê ,Ê:Ê
5691,HIBO ,3,Ê:Ê ,-1966Ê
5691,HIFZA ,3,-3917Ê ,-1966Ê
5691,HIJAB ,3,Ê:Ê ,-1966Ê
5691,HIND ,3,-2155Ê ,-3413Ê
5691,HIRAL ,3,Ê:Ê ,Ê:Ê
5691,HIRANUR ,3,-1641Ê ,Ê:Ê
5691,HIYA ,3,-1641Ê ,Ê:Ê
5691,HIYABEL ,3,Ê:Ê ,Ê:Ê
5691,HOLI ,3,Ê:Ê ,Ê:Ê
5691,HOLLIE-ANN ,3,-952Ê ,Ê:Ê
5691,HOLLY-MARIE ,3,-952Ê ,-3739Ê
5691,HONEY-MAE ,3,+51Ê ,Ê:Ê
5691,HONEYSUCKLE ,3,Ê:Ê ,Ê:Ê
5691,HONIA ,3,Ê:Ê ,Ê:Ê
5691,HOPE-ELIZABETH ,3,Ê:Ê ,Ê:Ê
5691,HUI ,3,-1641Ê ,-1966Ê
5691,HUMAYRAA ,3,Ê:Ê ,Ê:Ê
5691,IDA-ROSE ,3,Ê:Ê ,Ê:Ê
5691,IDMAN ,3,Ê:Ê ,Ê:Ê
5691,IFEOLUWAPO ,3,Ê:Ê ,Ê:Ê
5691,IFEOMA ,3,Ê:Ê ,-3161Ê
5691,IFETAYO ,3,Ê:Ê ,Ê:Ê
5691,IFZA ,3,Ê:Ê ,-1966Ê
5691,IHSAN ,3,Ê:Ê ,-1093Ê
5691,IKRAN ,3,Ê:Ê ,-3161Ê
5691,ILA-ROSE ,3,Ê:Ê ,Ê:Ê
5691,ILEANA ,3,-2804Ê ,-1966Ê
5691,ILIA ,3,Ê:Ê ,Ê:Ê
5691,IMMY ,3,Ê:Ê ,Ê:Ê
5691,IMOGEN-LOUISE ,3,Ê:Ê ,Ê:Ê
5691,IMOGEN-MAI ,3,Ê:Ê ,Ê:Ê
5691,IMOJEN ,3,-2155Ê ,Ê:Ê
5691,INAYAA ,3,Ê:Ê ,Ê:Ê
5691,INDEA ,3,Ê:Ê ,Ê:Ê
5691,INDEG ,3,Ê:Ê ,Ê:Ê
5691,INDIE-MAE ,3,-2155Ê ,Ê:Ê
5691,INDIYA-ROSE ,3,Ê:Ê ,Ê:Ê
5691,INDRA ,3,+51Ê ,-1093Ê
5691,INESS ,3,Ê:Ê ,Ê:Ê
5691,INOLA ,3,Ê:Ê ,Ê:Ê
5691,INSIYA ,3,Ê:Ê ,Ê:Ê
5691,IRENA ,3,-2155Ê ,Ê:Ê
5691,IRENOSEN ,3,Ê:Ê ,Ê:Ê
5691,IRIS-ROSE ,3,Ê:Ê ,Ê:Ê
5691,IRMA ,3,Ê:Ê ,-1966Ê
5691,ISA ,3,-2531Ê ,Ê:Ê
5691,ISABEAU ,3,-1641Ê ,-1093Ê
5691,ISATA ,3,+51Ê ,Ê:Ê
5691,ISAURA ,3,Ê:Ê ,Ê:Ê
5691,ISHARA ,3,Ê:Ê ,Ê:Ê
5691,ISHBEL ,3,-952Ê ,-3413Ê
5691,ISHER ,3,-952Ê ,Ê:Ê
5691,ISHITHA ,3,Ê:Ê ,Ê:Ê
5691,ISHYA ,3,Ê:Ê ,Ê:Ê
5691,ISLA-BELLE ,3,-1641Ê ,Ê:Ê
5691,ISLA-FAITH ,3,Ê:Ê ,Ê:Ê
5691,ISLA-MARIE ,3,Ê:Ê ,Ê:Ê
5691,ISMAE ,3,Ê:Ê ,Ê:Ê
5691,ISOBELLA-MAE ,3,Ê:Ê ,Ê:Ê
5691,ISRAH ,3,+51Ê ,-1966Ê
5691,ISSY ,3,Ê:Ê ,Ê:Ê
5691,ISYLA ,3,Ê:Ê ,Ê:Ê
5691,IVETA ,3,Ê:Ê ,Ê:Ê
5691,IVY-ANN ,3,Ê:Ê ,Ê:Ê
5691,IYESHA ,3,Ê:Ê ,Ê:Ê
5691,IYINOLUWA ,3,+51Ê ,-1093Ê
5691,IYLA-GRACE ,3,-952Ê ,Ê:Ê
5691,IYRA ,3,Ê:Ê ,Ê:Ê
5691,IYZA ,3,Ê:Ê ,Ê:Ê
5691,IZABELLA-GRACE ,3,Ê:Ê ,Ê:Ê
5691,IZAH ,3,Ê:Ê ,Ê:Ê
5691,IZOBELLE ,3,+51Ê ,Ê:Ê
5691,IZZA ,3,-2531Ê ,-3161Ê
5691,J'ADORE ,3,Ê:Ê ,Ê:Ê
5691,JAANVI ,3,-1641Ê ,Ê:Ê
5691,JACIE ,3,-952Ê ,-1093Ê
5691,JACY ,3,Ê:Ê ,Ê:Ê
5691,JAEDA ,3,+51Ê ,Ê:Ê
5691,JAELYN ,3,Ê:Ê ,Ê:Ê
5691,JAHNAYAH ,3,Ê:Ê ,Ê:Ê
5691,JAIA ,3,+51Ê ,-1966Ê
5691,JAINA ,3,-2155Ê ,-1966Ê
5691,JAINABA ,3,Ê:Ê ,-3161Ê
5691,JAMILAH ,3,-1641Ê ,-4232Ê
5691,JANAH ,3,Ê:Ê ,Ê:Ê
5691,JANAKI ,3,Ê:Ê ,Ê:Ê
5691,JANAN ,3,Ê:Ê ,-1966Ê
5691,JANAT ,3,+51Ê ,Ê:Ê
5691,JANAYAH ,3,Ê:Ê ,Ê:Ê
5691,JANELL ,3,+51Ê ,-1093Ê
5691,JANIAH ,3,+51Ê ,Ê:Ê
5691,JANNATUL ,3,-2531Ê ,-2494Ê
5691,JANSI ,3,Ê:Ê ,Ê:Ê
5691,JASVEEN ,3,Ê:Ê ,-1093Ê
5691,JAWARIA ,3,+51Ê ,-1093Ê
5691,JAYLAH ,3,+51Ê ,Ê:Ê
5691,JAYLEIGH ,3,-1641Ê ,-2494Ê
5691,JAYMEE ,3,-2531Ê ,-3413Ê
5691,JAZZ ,3,-2155Ê ,Ê:Ê
5691,JEDIDIAH ,3,Ê:Ê ,Ê:Ê
5691,JEEVA ,3,Ê:Ê ,Ê:Ê
5691,JENAN ,3,+51Ê ,Ê:Ê
5691,JENIKA ,3,Ê:Ê ,Ê:Ê
5691,JERSIE ,3,Ê:Ê ,Ê:Ê
5691,JERZIE ,3,Ê:Ê ,Ê:Ê
5691,JESIKA ,3,+51Ê ,-1966Ê
5691,JESSAMY ,3,Ê:Ê ,-2494Ê
5691,JESSENIA ,3,Ê:Ê ,-1966Ê
5691,JESSICA-ANNE ,3,Ê:Ê ,-1093Ê
5691,JESSICA-JANE ,3,-952Ê ,Ê:Ê
5691,JESSICA-LEIGH ,3,+51Ê ,-1093Ê
5691,JETT ,3,Ê:Ê ,Ê:Ê
5691,JIREH ,3,Ê:Ê ,Ê:Ê
5691,JOANNAH ,3,Ê:Ê ,Ê:Ê
5691,JOCELYNE ,3,+51Ê ,Ê:Ê
5691,JOCHEBED ,3,Ê:Ê ,Ê:Ê
5691,JODI ,3,-1641Ê ,-5220Ê
5691,JODIE-MAE ,3,Ê:Ê ,Ê:Ê
5691,JORJA-MAE ,3,Ê:Ê ,Ê:Ê
5691,JOSSLYN ,3,Ê:Ê ,Ê:Ê
5691,JOURI ,3,Ê:Ê ,Ê:Ê
5691,JOVI ,3,-1641Ê ,-1093Ê
5691,JOVITA ,3,Ê:Ê ,-1093Ê
5691,JOWITA ,3,-952Ê ,Ê:Ê
5691,JOYCELYN ,3,-952Ê ,Ê:Ê
5691,JUDI ,3,Ê:Ê ,Ê:Ê
5691,JUHI ,3,Ê:Ê ,-3413Ê
5691,JULIEANNE ,3,Ê:Ê ,Ê:Ê
5691,JULIETTA ,3,Ê:Ê ,-1966Ê
5691,JULITA ,3,Ê:Ê ,Ê:Ê
5691,JUMAIMAH ,3,Ê:Ê ,-2494Ê
